timestamp,strategy,market_id,market_type,action,side,price,notional,fee,slippage,pnl,net_edge,reason,question
1779528784,YES_NO_REV_SL15_CD60M,2277979,price_range_daily,SELL_NO,NO,0.10250000000000004,19.396940341454055,1.3003044009409674,0.0,-7.199434658545947,0.0,触发实验止损,"Will the price of Bitcoin be above $74,000 on May 23?"
1778996709,YES_NO_REV_SL12_CD60M,2277979,price_range_daily,BUY_YES,YES,0.8771875,25.0,0.21875000000000003,0.0625,0.0,0.03565972222222223,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779116704,YES_NO_REV_SL12_CD60M,2277979,price_range_daily,SELL_YES,YES,0.75,21.00106875667973,0.3740648379052369,0.0,-4.280181243320271,0.0,触发实验止损,"Will the price of Bitcoin be above $74,000 on May 23?"
1779141607,YES_NO_REV_SL12_CD60M,2277979,price_range_daily,BUY_YES,YES,0.8471124999999999,25.0,0.2712500000000001,0.0625,0.0,0.002795833333333303,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779525604,YES_NO_REV_SL12_CD60M,2277979,price_range_daily,SELL_YES,YES,0.711,20.558558337883102,0.4244870073337368,0.0,-4.775191662116896,0.0,触发实验止损,"Will the price of Bitcoin be above $74,000 on May 23?"
1779528004,YES_NO_REV_SL12_CD60M,2277979,price_range_daily,BUY_NO,NO,0.12380875000000005,25.0,1.533875,0.0625,0.0,0.0017248611111111423,实验策略信号入场,"Will the price of Bitcoin be above $74,000 on May 23?"
1779528605,YES_NO_REV_SL12_CD60M,2277979,price_range_daily,SELL_NO,NO,0.10599999999999998,20.064518864781352,1.3394610639393414,0.0,-6.53185613521865,0.0,触发实验止损,"Will the price of Bitcoin be above $74,000 on May 23?"
1778997005,YES_ONLY_SL25,2277976,price_range_daily,BUY_YES,YES,0.9493674999999999,25.0,0.0927500000000001,0.0625,0.0,0.015015694444444443,实验策略信号入场,"Will the price of Bitcoin be above $72,000 on May 23?"
1779559804,YES_ONLY_SL25,2277976,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,26.319234055831917,0.0009212054341442107,0.0,1.1639840558319179,0.0,回测结束平仓,"Will the price of Bitcoin be above $72,000 on May 23?"
1778997005,YES_NO_SL25,2277976,price_range_daily,BUY_YES,YES,0.9493674999999999,25.0,0.0927500000000001,0.0625,0.0,0.015015694444444443,实验策略信号入场,"Will the price of Bitcoin be above $72,000 on May 23?"
1779559804,YES_NO_SL25,2277976,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,26.319234055831917,0.0009212054341442107,0.0,1.1639840558319179,0.0,回测结束平仓,"Will the price of Bitcoin be above $72,000 on May 23?"
1778997005,YES_NO_REV_SL25_CD60M,2277976,price_range_daily,BUY_YES,YES,0.9493674999999999,25.0,0.0927500000000001,0.0625,0.0,0.015015694444444443,实验策略信号入场,"Will the price of Bitcoin be above $72,000 on May 23?"
1779559804,YES_NO_REV_SL25_CD60M,2277976,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,26.319234055831917,0.0009212054341442107,0.0,1.1639840558319179,0.0,回测结束平仓,"Will the price of Bitcoin be above $72,000 on May 23?"
1778997005,YES_NO_REV_SL15_CD60M,2277976,price_range_daily,BUY_YES,YES,0.9493674999999999,25.0,0.0927500000000001,0.0625,0.0,0.015015694444444443,实验策略信号入场,"Will the price of Bitcoin be above $72,000 on May 23?"
1779559804,YES_NO_REV_SL15_CD60M,2277976,price_range_daily,MARK_TO_MARKET_EXIT,YES,0.9995,26.319234055831917,0.0009212054341442107,0.0,1.1639840558319179,0.0,回测结束平仓,"Will the price of Bitcoin be above $72,000 on May 23?"
